id,zip,city,state_id,state_name,density,county_name,,,
30905,93722,Fresno,CA,California,1699,Fresno,,,
30906,93723,Fresno,CA,California,126.2,Fresno,,,
30907,93725,Fresno,CA,California,160.5,Fresno,,,
30908,93726,Fresno,CA,California,2626.7,Fresno,,,
30909,93727,Fresno,CA,California,1007.1,Fresno,,,
30910,93728,Fresno,CA,California,2092.1,Fresno,,,
30911,93730,Fresno,CA,California,618.7,Fresno,,,
30912,93901,Salinas,CA,California,744.7,Monterey,,,
30913,93905,Salinas,CA,California,2511.7,Monterey,,,
30914,93906,Salinas,CA,California,1900,Monterey,,,
30915,93907,Salinas,CA,California,166.7,Monterey,,,
30916,93908,Salinas,CA,California,22.3,Monterey,,,
30917,93920,Big Sur,CA,California,1.6,Monterey,,,
30918,93921,Carmel By The Sea,CA,California,1424.1,Monterey,,,
30919,93923,Carmel,CA,California,38.4,Monterey,,,
30920,93924,Carmel Valley,CA,California,13.2,Monterey,,,
30921,93925,Chualar,CA,California,14.7,Monterey,,,
30922,93926,Gonzales,CA,California,59.8,Monterey,,,
30923,93927,Greenfield,CA,California,27.5,Monterey,,,
30924,93928,Jolon,CA,California,17.3,Monterey,,,
30925,93930,King City,CA,California,18.2,Monterey,America/Los_Angeles,,
30926,93932,Lockwood,CA,California,2.7,Monterey,,,
30927,93933,Marina,CA,California,763.7,Monterey,,,
30928,93940,Monterey,CA,California,607.4,Monterey,,,
30929,93943,Monterey,CA,California,0,Monterey,,,
30930,93950,Pacific Grove,CA,California,2094.3,Monterey,,,
30931,93953,Pebble Beach,CA,California,193.4,Monterey,,,
30932,93954,San Lucas,CA,California,5.8,Monterey,,,
30933,93955,Seaside,CA,California,472.6,Monterey,,,
30934,93960,Soledad,CA,California,51,Monterey,,,
30935,93962,Spreckels,CA,California,1308.6,Monterey,,,
30936,94002,Belmont,CA,California,1852,San Mateo,,,
30937,94005,Brisbane,CA,California,412.6,San Mateo,,,
30938,94010,Burlingame,CA,California,1394.3,San Mateo,,,
30939,94014,Daly City,CA,California,3013,San Mateo,,,
30940,94015,Daly City,CA,California,4366.7,San Mateo,,,
30941,94019,Half Moon Bay,CA,California,150.6,San Mateo,,,
30942,94020,La Honda,CA,California,11.7,San Mateo,,,
30943,94021,Loma Mar,CA,California,43.5,San Mateo,,,
30944,94022,Los Altos,CA,California,428.9,Santa Clara,,,
30945,94024,Los Altos,CA,California,1249.8,Santa Clara,,,
30946,94025,Menlo Park,CA,California,1399,San Mateo,,,
30947,94027,Atherton,CA,California,550.9,San Mateo,,,
30948,94028,Portola Valley,CA,California,180.6,San Mateo,America/Los_Angeles,,
30949,94030,Millbrae,CA,California,2577.8,San Mateo,,,
30950,94037,Montara,CA,California,167.5,San Mateo,,,
30951,94038,Moss Beach,CA,California,845.2,San Mateo,,,
30952,94040,Mountain View,CA,California,3824.5,Santa Clara,,,
30953,94041,Mountain View,CA,California,3674,Santa Clara,,,
30954,94043,Mountain View,CA,California,1126.8,Santa Clara,,,
30955,94044,Pacifica,CA,California,1025.7,San Mateo,,,
30956,94060,Pescadero,CA,California,4.9,San Mateo,,,
30957,94061,Redwood City,CA,California,3902.8,San Mateo,,,
30958,94062,Redwood City,CA,California,154.8,San Mateo,,,
30959,94063,Redwood City,CA,California,2034.3,San Mateo,,,
30960,94065,Redwood City,CA,California,2108.3,San Mateo,,,
30961,94066,San Bruno,CA,California,2716.5,San Mateo,,,
30962,94070,San Carlos,CA,California,1956.5,San Mateo,,,
30963,94074,San Gregorio,CA,California,3.5,San Mateo,,,
30964,94080,South San Francisco,CA,California,2523.5,San Mateo,,,
30965,94085,Sunnyvale,CA,California,2568.3,Santa Clara,,,
30966,94086,Sunnyvale,CA,California,4339.8,Santa Clara,,,
30967,94087,Sunnyvale,CA,California,3323.8,Santa Clara,,,
30968,94089,Sunnyvale,CA,California,1474.6,Santa Clara,,,
30969,94102,San Francisco,CA,California,18120.6,San Francisco,,,
30970,94103,San Francisco,CA,California,8726.8,San Francisco,,,
30971,94104,San Francisco,CA,California,2135.8,San Francisco,,,
30972,94105,San Francisco,CA,California,11587.8,San Francisco,,,
30973,94107,San Francisco,CA,California,6769.2,San Francisco,,,
30974,94108,San Francisco,CA,California,20257.7,San Francisco,,,
30975,94109,San Francisco,CA,California,18618.2,San Francisco,,,
30976,94110,San Francisco,CA,California,12023.4,San Francisco,,,
30977,94111,San Francisco,CA,California,4052.1,San Francisco,,,
30978,94112,San Francisco,CA,California,9713.9,San Francisco,,,
30979,94114,San Francisco,CA,California,9456.4,San Francisco,,,
30980,94115,San Francisco,CA,California,11974.5,San Francisco,,,
30981,94116,San Francisco,CA,California,7067.6,San Francisco,,,
30982,94117,San Francisco,CA,California,10210.2,San Francisco,,,
30983,94118,San Francisco,CA,California,8339.4,San Francisco,,,
30984,94121,San Francisco,CA,California,5465.6,San Francisco,,,
30985,94122,San Francisco,CA,California,10143.6,San Francisco,,,
30986,94123,San Francisco,CA,California,9782.4,San Francisco,,,
30987,94124,San Francisco,CA,California,2801.6,San Francisco,,,
30988,94127,San Francisco,CA,California,4612.4,San Francisco,,,
30989,94128,San Francisco,CA,California,16,San Mateo,,,
30990,94129,San Francisco,CA,California,693,San Francisco,,,
30991,94130,San Francisco,CA,California,1318.6,San Francisco,,,
30992,94131,San Francisco,CA,California,5487.7,San Francisco,,,
30993,94132,San Francisco,CA,California,3902.9,San Francisco,,,
30994,94133,San Francisco,CA,California,13702.2,San Francisco,,,
30995,94134,San Francisco,CA,California,6830,San Francisco,,,
30996,94158,San Francisco,CA,California,4696.3,San Francisco,,,
30997,94301,Palo Alto,CA,California,2699.9,Santa Clara,,,
30998,94303,Palo Alto,CA,California,2338.5,San Mateo,America/Los_Angeles,,
30999,94304,Palo Alto,CA,California,228.8,Santa Clara,,,
31000,94305,Stanford,CA,California,1234.5,Santa Clara,,,
31001,94306,Palo Alto,CA,California,2526.1,Santa Clara,,,
31002,94401,San Mateo,CA,California,4359.7,San Mateo,,,
31003,94402,San Mateo,CA,California,2040.6,San Mateo,,,
31004,94403,San Mateo,CA,California,3044.9,San Mateo,,,
31005,94404,San Mateo,CA,California,3321.4,San Mateo,,,
31006,94501,Alameda,CA,California,3108.7,Alameda,,,
31007,94502,Alameda,CA,California,2117.6,Alameda,,,
31008,94503,American Canyon,CA,California,605.9,Napa,,,
31009,94505,Discovery Bay,CA,California,398.8,Contra Costa,America/Los_Angeles,,
31010,94506,Danville,CA,California,520.2,Contra Costa,,,
31011,94507,Alamo,CA,California,459.4,Contra Costa,,,
31012,94508,Angwin,CA,California,87.1,Napa,,,
31013,94509,Antioch,CA,California,1607.5,Contra Costa,,,
31014,94510,Benicia,CA,California,393.3,Solano,,,
31015,94511,Bethel Island,CA,California,159.3,Contra Costa,,,
31016,94512,Birds Landing,CA,California,0.3,Solano,,,
31017,94513,Brentwood,CA,California,327.6,Contra Costa,,,
31018,94514,Byron,CA,California,19.8,Contra Costa,America/Los_Angeles,,
31019,94515,Calistoga,CA,California,27.4,Napa,America/Los_Angeles,,
31020,94516,Canyon,CA,California,45.5,Contra Costa,,,
31021,94517,Clayton,CA,California,92.3,Contra Costa,,,
31022,94518,Concord,CA,California,2039.2,Contra Costa,,,
31023,94519,Concord,CA,California,1763.6,Contra Costa,,,
31024,94520,Concord,CA,California,1526.1,Contra Costa,,,
31025,94521,Concord,CA,California,1288.1,Contra Costa,,,
31026,94523,Pleasant Hill,CA,California,1867.6,Contra Costa,,,
31027,94525,Crockett,CA,California,540.2,Contra Costa,,,
31028,94526,Danville,CA,California,856.9,Contra Costa,,,
31029,94528,Diablo,CA,California,63.2,Contra Costa,,,
31030,94530,El Cerrito,CA,California,2092.3,Contra Costa,,,
31031,94531,Antioch,CA,California,1517.6,Contra Costa,,,
31032,94533,Fairfield,CA,California,1356.7,Solano,,,
31033,94534,Fairfield,CA,California,191.4,Solano,,,
31034,94535,Travis Afb,CA,California,389.2,Solano,,,
31035,94536,Fremont,CA,California,1981.7,Alameda,,,
31036,94538,Fremont,CA,California,1581.6,Alameda,,,
31037,94539,Fremont,CA,California,835.4,Alameda,,,
31038,94541,Hayward,CA,California,3428,Alameda,,,
31039,94542,Hayward,CA,California,995.6,Alameda,,,
31040,94544,Hayward,CA,California,2810.2,Alameda,,,
31041,94545,Hayward,CA,California,586.2,Alameda,,,
31042,94546,Castro Valley,CA,California,1795.9,Alameda,,,
31043,94547,Hercules,CA,California,1815.7,Contra Costa,,,
31044,94548,Knightsen,CA,California,52.7,Contra Costa,,,
31045,94549,Lafayette,CA,California,598.9,Contra Costa,,,
31046,94550,Livermore,CA,California,83.6,Alameda,America/Los_Angeles,,
31047,94551,Livermore,CA,California,231.8,Alameda,America/Los_Angeles,,
31048,94552,Castro Valley,CA,California,128.3,Alameda,,,
31049,94553,Martinez,CA,California,395.8,Contra Costa,,,
31050,94555,Fremont,CA,California,1279.6,Alameda,,,
31051,94556,Moraga,CA,California,519.1,Contra Costa,,,
31052,94558,Napa,CA,California,74.1,Napa,,,
31053,94559,Napa,CA,California,291.3,Napa,,,
31054,94560,Newark,CA,California,1319.2,Alameda,,,
31055,94561,Oakley,CA,California,964.6,Contra Costa,,,
31056,94563,Orinda,CA,California,438.6,Contra Costa,,,
31057,94564,Pinole,CA,California,1343.6,Contra Costa,,,
31058,94565,Pittsburg,CA,California,1255.6,Contra Costa,,,
31059,94566,Pleasanton,CA,California,902.7,Alameda,,,
31060,94567,Pope Valley,CA,California,1.9,Napa,,,
31061,94568,Dublin,CA,California,1404.3,Alameda,,,
31062,94569,Port Costa,CA,California,29.4,Contra Costa,,,
31063,94571,Rio Vista,CA,California,34.8,Solano,America/Los_Angeles,,
31064,94572,Rodeo,CA,California,924.7,Contra Costa,,,
31065,94573,Rutherford,CA,California,14,Napa,,,
31066,94574,Saint Helena,CA,California,26.5,Napa,,,
31067,94575,Moraga,CA,California,2725.6,Contra Costa,,,
31068,94576,Deer Park,CA,California,109.7,Napa,,,
31069,94577,San Leandro,CA,California,2259.5,Alameda,,,
31070,94578,San Leandro,CA,California,3601.3,Alameda,,,
31071,94579,San Leandro,CA,California,2701.6,Alameda,,,
31072,94580,San Lorenzo,CA,California,3416.4,Alameda,,,
31073,94582,San Ramon,CA,California,1259.7,Contra Costa,,,
31074,94583,San Ramon,CA,California,910.7,Contra Costa,,,
31075,94585,Suisun City,CA,California,101.4,Solano,,,
31076,94586,Sunol,CA,California,5.5,Alameda,,,
31077,94587,Union City,CA,California,1462.9,Alameda,,,
31078,94588,Pleasanton,CA,California,452.2,Alameda,America/Los_Angeles,,
31079,94589,Vallejo,CA,California,1059.4,Solano,America/Los_Angeles,,
31080,94590,Vallejo,CA,California,2422.6,Solano,,,
31081,94591,Vallejo,CA,California,981,Solano,,,
31082,94592,Vallejo,CA,California,86.9,Solano,,,
31083,94595,Walnut Creek,CA,California,1300.2,Contra Costa,,,
31084,94596,Walnut Creek,CA,California,1406.3,Contra Costa,,,
31085,94597,Walnut Creek,CA,California,2281.8,Contra Costa,,,
31086,94598,Walnut Creek,CA,California,706,Contra Costa,,,
31087,94599,Yountville,CA,California,435.9,Napa,,,
31088,94601,Oakland,CA,California,6306.2,Alameda,,,
31089,94602,Oakland,CA,California,3523.3,Alameda,,,
31090,94603,Oakland,CA,California,4244.7,Alameda,,,
31091,94605,Oakland,CA,California,1871,Alameda,,,
31092,94606,Oakland,CA,California,6451.3,Alameda,,,
31093,94607,Oakland,CA,California,1757.8,Alameda,,,
31094,94608,Emeryville,CA,California,4387.4,Alameda,,,
31095,94609,Oakland,CA,California,5362.5,Alameda,,,
31096,94610,Oakland,CA,California,5650.9,Alameda,,,
31097,94611,Oakland,CA,California,1424.7,Alameda,America/Los_Angeles,,
31098,94612,Oakland,CA,California,7129,Alameda,,,
31099,94613,Oakland,CA,California,1299.4,Alameda,,,
31100,94618,Oakland,CA,California,2745.7,Alameda,,,
31101,94619,Oakland,CA,California,596.3,Alameda,,,
31102,94621,Oakland,CA,California,1739.8,Alameda,,,
31103,94702,Berkeley,CA,California,5109.6,Alameda,,,
31104,94703,Berkeley,CA,California,6269,Alameda,,,
31105,94704,Berkeley,CA,California,10704.2,Alameda,,,
31106,94705,Berkeley,CA,California,1580.1,Alameda,,,
31107,94706,Albany,CA,California,5547.2,Alameda,America/Los_Angeles,,
31108,94707,Berkeley,CA,California,2680,Alameda,America/Los_Angeles,,
31109,94708,Berkeley,CA,California,1297,Alameda,America/Los_Angeles,,
31110,94709,Berkeley,CA,California,7849.6,Alameda,,,
31111,94710,Berkeley,CA,California,1415.7,Alameda,,,
31112,94720,Berkeley,CA,California,1766.4,Alameda,,,
31113,94801,Richmond,CA,California,1075.7,Contra Costa,,,
31114,94803,El Sobrante,CA,California,856.1,Contra Costa,,,
31115,94804,Richmond,CA,California,2554,Contra Costa,,,
31116,94805,Richmond,CA,California,2762.5,Contra Costa,,,
31117,94806,San Pablo,CA,California,2978.3,Contra Costa,,,
31118,94850,Richmond,CA,California,0,Contra Costa,,,
31119,94901,San Rafael,CA,California,1223.6,Marin,,,
31120,94903,San Rafael,CA,California,586.2,Marin,,,
31121,94904,Greenbrae,CA,California,693,Marin,,,
31122,94920,Belvedere Tiburon,CA,California,752.9,Marin,,,
31123,94922,Bodega,CA,California,33.7,Sonoma,,,
31124,94923,Bodega Bay,CA,California,14.6,Sonoma,,,
31125,94924,Bolinas,CA,California,18.8,Marin,,,
31126,94925,Corte Madera,CA,California,1202,Marin,,,
31127,94928,Rohnert Park,CA,California,2221.5,Sonoma,,,
31128,94929,Dillon Beach,CA,California,92.4,Marin,,,
31129,94930,Fairfax,CA,California,210.9,Marin,,,
31130,94931,Cotati,CA,California,542.5,Sonoma,,,
31131,94933,Forest Knolls,CA,California,295.2,Marin,,,
31132,94937,Inverness,CA,California,6.9,Marin,,,
31133,94938,Lagunitas,CA,California,33.6,Marin,,,
31134,94939,Larkspur,CA,California,1217.4,Marin,,,
31135,94940,Marshall,CA,California,4.9,Marin,,,
31136,94941,Mill Valley,CA,California,555.6,Marin,,,
31137,94945,Novato,CA,California,279,Marin,,,
31138,94946,Nicasio,CA,California,5.8,Marin,,,
31139,94947,Novato,CA,California,440.1,Marin,,,
31140,94949,Novato,CA,California,485.6,Marin,,,
31141,94950,Olema,CA,California,5.5,Marin,,,
31142,94951,Penngrove,CA,California,120.5,Sonoma,,,
31143,94952,Petaluma,CA,California,76,Sonoma,America/Los_Angeles,,
31144,94954,Petaluma,CA,California,241.4,Sonoma,,,
31145,94956,Point Reyes Station,CA,California,7.6,Marin,,,
31146,94957,Ross,CA,California,411.7,Marin,,,
31147,94960,San Anselmo,CA,California,1032.4,Marin,,,
31148,94963,San Geronimo,CA,California,58.6,Marin,,,
31149,94964,San Quentin,CA,California,3133.8,Marin,,,
31150,94965,Sausalito,CA,California,325.7,Marin,,,
31151,94970,Stinson Beach,CA,California,38.8,Marin,,,
31152,94971,Tomales,CA,California,7,Marin,,,
31153,94972,Valley Ford,CA,California,0.8,Marin,,,
31154,94973,Woodacre,CA,California,119,Marin,,,
31155,95002,Alviso,CA,California,76.4,Santa Clara,,,
31156,95003,Aptos,CA,California,277,Santa Cruz,,,
31157,95004,Aromas,CA,California,89.7,Monterey,America/Los_Angeles,,
31158,95005,Ben Lomond,CA,California,247.7,Santa Cruz,,,
31159,95006,Boulder Creek,CA,California,69.5,Santa Cruz,,,
31160,95007,Brookdale,CA,California,252.3,Santa Cruz,,,
31161,95008,Campbell,CA,California,2765.3,Santa Clara,,,
31162,95010,Capitola,CA,California,2491.4,Santa Cruz,,,
31163,95012,Castroville,CA,California,278.9,Monterey,,,
31164,95013,Coyote,CA,California,21.8,Santa Clara,,,
31165,95014,Cupertino,CA,California,880.7,Santa Clara,,,
31166,95017,Davenport,CA,California,5.3,Santa Cruz,,,
31167,95018,Felton,CA,California,140.5,Santa Cruz,,,
31168,95019,Freedom,CA,California,2343,Santa Cruz,,,
31169,95020,Gilroy,CA,California,160.4,Santa Clara,,,
31170,95023,Hollister,CA,California,50,San Benito,America/Los_Angeles,,
31171,95030,Los Gatos,CA,California,506,Santa Clara,,,
31172,95032,Los Gatos,CA,California,625.6,Santa Clara,,,
31173,95033,Los Gatos,CA,California,40.1,Santa Cruz,America/Los_Angeles,,
31174,95035,Milpitas,CA,California,1315.2,Santa Clara,,,
31175,95037,Morgan Hill,CA,California,82.4,Santa Clara,,,
31176,95039,Moss Landing,CA,California,28.1,Monterey,,,
31177,95041,Mount Hermon,CA,California,4157.1,Santa Cruz,,,
31178,95043,Paicines,CA,California,0.3,San Benito,,,
31179,95045,San Juan Bautista,CA,California,34.3,San Benito,,,
31180,95046,San Martin,CA,California,117.1,Santa Clara,,,
31181,95050,Santa Clara,CA,California,2832.8,Santa Clara,,,
31182,95051,Santa Clara,CA,California,3473,Santa Clara,,,
31183,95053,Santa Clara,CA,California,8731.3,Santa Clara,,,
31184,95054,Santa Clara,CA,California,1519.2,Santa Clara,,,
31185,95060,Santa Cruz,CA,California,272.1,Santa Cruz,,,
31186,95062,Santa Cruz,CA,California,2809.7,Santa Cruz,,,
31187,95064,Santa Cruz,CA,California,2158.5,Santa Cruz,,,
31188,95065,Santa Cruz,CA,California,293,Santa Cruz,,,
31189,95066,Scotts Valley,CA,California,312.6,Santa Cruz,,,
31190,95070,Saratoga,CA,California,473,Santa Clara,,,
31191,95073,Soquel,CA,California,200.6,Santa Cruz,,,
31192,95075,Tres Pinos,CA,California,1.9,San Benito,,,
31193,95076,Watsonville,CA,California,245.8,Santa Cruz,FALSE,America/Los_Angeles,
31194,95110,San Jose,CA,California,1647.5,Santa Clara,,,
31195,95111,San Jose,CA,California,4402.2,Santa Clara,,,
31196,95112,San Jose,CA,California,3388,Santa Clara,,,
31197,95113,San Jose,CA,California,2392.7,Santa Clara,,,
31198,95116,San Jose,CA,California,6002.2,Santa Clara,,,
31199,95117,San Jose,CA,California,4567.1,Santa Clara,,,
31200,95118,San Jose,CA,California,3069,Santa Clara,,,
31201,95119,San Jose,CA,California,1366.4,Santa Clara,,,
31202,95120,San Jose,CA,California,370.4,Santa Clara,,,
31203,95121,San Jose,CA,California,3271.3,Santa Clara,,,
31204,95122,San Jose,CA,California,4556.8,Santa Clara,,,
31205,95123,San Jose,CA,California,3205,Santa Clara,,,
31206,95124,San Jose,CA,California,3036.1,Santa Clara,,,
31207,95125,San Jose,CA,California,2567.5,Santa Clara,,,
31208,95126,San Jose,CA,California,4253.4,Santa Clara,,,
31209,95127,San Jose,CA,California,1968.3,Santa Clara,,,
31210,95128,San Jose,CA,California,3659.7,Santa Clara,,,
31211,95129,San Jose,CA,California,3397,Santa Clara,,,
31212,95130,San Jose,CA,California,3654.9,Santa Clara,,,
31213,95131,San Jose,CA,California,2067.5,Santa Clara,,,
31214,95132,San Jose,CA,California,313.9,Santa Clara,,,
31215,95133,San Jose,CA,California,3451.6,Santa Clara,,,
31216,95134,San Jose,CA,California,1125.5,Santa Clara,,,
31217,95135,San Jose,CA,California,280.9,Santa Clara,,,
31218,95136,San Jose,CA,California,3932.7,Santa Clara,,,
31219,95138,San Jose,CA,California,306.3,Santa Clara,,,
31220,95139,San Jose,CA,California,2309.5,Santa Clara,,,
31221,95140,Mount Hamilton,CA,California,0.3,Santa Clara,,,
31222,95148,San Jose,CA,California,1977.6,Santa Clara,,,
31223,95202,Stockton,CA,California,2172.7,San Joaquin,,,
31224,95203,Stockton,CA,California,969.1,San Joaquin,,,
31225,95204,Stockton,CA,California,2170.1,San Joaquin,,,
31226,95205,Stockton,CA,California,1629.4,San Joaquin,,,
31227,95206,Stockton,CA,California,171.1,San Joaquin,,,
31228,95207,Stockton,CA,California,2781.2,San Joaquin,,,
31229,95209,Stockton,CA,California,2071.8,San Joaquin,,,
31230,95210,Stockton,CA,California,2420.8,San Joaquin,,,
31231,95211,Stockton,CA,California,4143,San Joaquin,,,
31232,95212,Stockton,CA,California,526.9,San Joaquin,,,
31233,95215,Stockton,CA,California,99.2,San Joaquin,,,
31234,95219,Stockton,CA,California,199.5,San Joaquin,America/Los_Angeles,,
31235,95220,Acampo,CA,California,50.8,San Joaquin,,,
31236,95222,Angels Camp,CA,California,12.9,Calaveras,,,
31237,95223,Arnold,CA,California,3.6,Calaveras,FALSE,America/Los_Angeles,
31238,95224,Avery,CA,California,5.7,Calaveras,,,
31239,95225,Burson,CA,California,20.8,Calaveras,,,
31240,95226,Campo Seco,CA,California,0,Calaveras,,,
31241,95227,Clements,CA,California,6.8,San Joaquin,,,
31242,95228,Copperopolis,CA,California,16.4,Calaveras,,,
31243,95230,Farmington,CA,California,2.7,San Joaquin,FALSE,America/Los_Angeles,
31244,95231,French Camp,CA,California,188.3,San Joaquin,,,
31245,95232,Glencoe,CA,California,7.9,Calaveras,,,
31246,95233,Hathaway Pines,CA,California,30.2,Calaveras,,,
31247,95234,Holt,CA,California,0,San Joaquin,,,
31248,95236,Linden,CA,California,15,San Joaquin,,,
31249,95237,Lockeford,CA,California,176,San Joaquin,,,
31250,95240,Lodi,CA,California,227.8,San Joaquin,,,
31251,95242,Lodi,CA,California,106.2,San Joaquin,,,
31252,95245,Mokelumne Hill,CA,California,9.7,Calaveras,,,
31253,95246,Mountain Ranch,CA,California,8.6,Calaveras,,,
31254,95247,Murphys,CA,California,37.3,Calaveras,,,
31255,95248,Rail Road Flat,CA,California,1.3,Calaveras,,,
31256,95249,San Andreas,CA,California,25.1,Calaveras,,,
31257,95251,Vallecito,CA,California,22,Calaveras,,,
31258,95252,Valley Springs,CA,California,51.3,Calaveras,,,
31259,95254,Wallace,CA,California,72.5,Calaveras,,,
31260,95255,West Point,CA,California,11.2,Calaveras,,,
31261,95257,Wilseyville,CA,California,10.3,Calaveras,,,
31262,95258,Woodbridge,CA,California,431.1,San Joaquin,,,
31263,95301,Atwater,CA,California,242.7,Merced,,,
31264,95303,Ballico,CA,California,11,Merced,,,
31265,95304,Tracy,CA,California,34.6,San Joaquin,,,
31266,95305,Big Oak Flat,CA,California,0,Tuolumne,,,
31267,95306,Catheys Valley,CA,California,1.8,Mariposa,,,
31268,95307,Ceres,CA,California,533.4,Stanislaus,,,
31269,95310,Columbia,CA,California,18.3,Tuolumne,,,
31270,95311,Coulterville,CA,California,3.1,Mariposa,America/Los_Angeles,,
31271,95312,Cressey,CA,California,108.7,Merced,,,
31272,95313,Crows Landing,CA,California,9.8,Stanislaus,,,
31273,95315,Delhi,CA,California,307.1,Merced,,,
31274,95316,Denair,CA,California,40.8,Stanislaus,,,
31275,95317,El Nido,CA,California,8.8,Merced,,,
31276,95318,El Portal,CA,California,2.1,Mariposa,,,
31277,95319,Empire,CA,California,1080.8,Stanislaus,,,
31278,95320,Escalon,CA,California,55.9,San Joaquin,,,
31279,95321,Groveland,CA,California,7.8,Tuolumne,America/Los_Angeles,,
31280,95322,Gustine,CA,California,23,Merced,,,
31281,95323,Hickman,CA,California,16.8,Stanislaus,,,
31282,95324,Hilmar,CA,California,78.1,Merced,,,
31283,95325,Hornitos,CA,California,0.7,Mariposa,,,
31284,95326,Hughson,CA,California,142.7,Stanislaus,,,
31285,95327,Jamestown,CA,California,19.5,Tuolumne,,,
31286,95328,Keyes,CA,California,1700,Stanislaus,,,
31287,95329,La Grange,CA,California,9.2,Tuolumne,FALSE,America/Los_Angeles,
31288,95330,Lathrop,CA,California,408.4,San Joaquin,,,
31289,95333,Le Grand,CA,California,8.4,Merced,,,
31290,95334,Livingston,CA,California,117.6,Merced,,,
31291,95335,Long Barn,CA,California,1.4,Tuolumne,,,
31292,95336,Manteca,CA,California,482.5,San Joaquin,,,
31293,95337,Manteca,CA,California,332.9,San Joaquin,,,
31294,95338,Mariposa,CA,California,12.3,Mariposa,,,
31295,95340,Merced,CA,California,348.2,Merced,,,
31296,95341,Merced,CA,California,85.4,Merced,,,
31297,95345,Midpines,CA,California,9.7,Mariposa,,,
31298,95346,Mi Wuk Village,CA,California,80.5,Tuolumne,,,
31299,95348,Merced,CA,California,276.4,Merced,,,
31300,95350,Modesto,CA,California,2350.9,Stanislaus,,,
31301,95351,Modesto,CA,California,2109.7,Stanislaus,,,
31302,95354,Modesto,CA,California,1318.8,Stanislaus,,,
31303,95355,Modesto,CA,California,2428.5,Stanislaus,,,
31304,95356,Modesto,CA,California,554.3,Stanislaus,,,
31305,95357,Modesto,CA,California,114,Stanislaus,,,
31306,95358,Modesto,CA,California,105.5,Stanislaus,,,
31307,95360,Newman,CA,California,15.3,Stanislaus,America/Los_Angeles,,
31308,95361,Oakdale,CA,California,58.9,Stanislaus,America/Los_Angeles,,
31309,95363,Patterson,CA,California,91.5,Stanislaus,,,
31310,95364,Pinecrest,CA,California,0,Tuolumne,,,
31311,95365,Planada,CA,California,121.5,Merced,,,
31312,95366,Ripon,CA,California,201,San Joaquin,,,
31313,95367,Riverbank,CA,California,2181.1,Stanislaus,,,
31314,95368,Salida,CA,California,1637.9,Stanislaus,,,
31315,95369,Snelling,CA,California,2.5,Merced,America/Los_Angeles,,
31316,95370,Sonora,CA,California,105.1,Tuolumne,,,
31317,95372,Soulsbyville,CA,California,296.4,Tuolumne,,,
31318,95374,Stevinson,CA,California,13.9,Merced,,,
31319,95375,Strawberry,CA,California,0.6,Tuolumne,,,
31320,95376,Tracy,CA,California,2815.9,San Joaquin,,,
31321,95377,Tracy,CA,California,114.7,San Joaquin,America/Los_Angeles,,
31322,95379,Tuolumne,CA,California,28.7,Tuolumne,,,
31323,95380,Turlock,CA,California,220.5,Stanislaus,America/Los_Angeles,,
31324,95382,Turlock,CA,California,1419.8,Stanislaus,,,
31325,95383,Twain Harte,CA,California,17.8,Tuolumne,,,
31326,95385,Vernalis,CA,California,6.5,Stanislaus,America/Los_Angeles,,
31327,95386,Waterford,CA,California,47.8,Stanislaus,,,
31328,95387,Westley,CA,California,2.1,Stanislaus,,,
31329,95388,Winton,CA,California,140.5,Merced,,,
31330,95389,Yosemite National Park,CA,California,2.3,Mariposa,America/Los_Angeles,,
31331,95391,Tracy,CA,California,327.2,San Joaquin,America/Los_Angeles,,
31332,95401,Santa Rosa,CA,California,727.1,Sonoma,,,
31333,95403,Santa Rosa,CA,California,790.5,Sonoma,,,
31334,95404,Santa Rosa,CA,California,195.5,Sonoma,,,
31335,95405,Santa Rosa,CA,California,1486.3,Sonoma,,,
31336,95407,Santa Rosa,CA,California,715.3,Sonoma,,,
31337,95409,Santa Rosa,CA,California,273.5,Sonoma,,,
31338,95410,Albion,CA,California,9.7,Mendocino,,,
31339,95412,Annapolis,CA,California,1.8,Sonoma,,,
31340,95415,Boonville,CA,California,9.7,Mendocino,,,
31341,95417,Branscomb,CA,California,1.8,Mendocino,,,
31342,95420,Caspar,CA,California,100.7,Mendocino,,,
31343,95421,Cazadero,CA,California,3.2,Sonoma,,,
31344,95422,Clearlake,CA,California,172,Lake,,,
31345,95423,Clearlake Oaks,CA,California,14.1,Lake,,,
31346,95425,Cloverdale,CA,California,20.6,Sonoma,America/Los_Angeles,,
31347,95426,Cobb,CA,California,25.7,Lake,,,
31348,95427,Comptche,CA,California,1.3,Mendocino,,,
31349,95428,Covelo,CA,California,4.4,Mendocino,,,
31350,95429,Dos Rios,CA,California,1.1,Mendocino,,,
31351,95430,Duncans Mills,CA,California,11.4,Sonoma,,,
31352,95431,Eldridge,CA,California,818.8,Sonoma,,,
31353,95432,Elk,CA,California,3.7,Mendocino,,,
31354,95435,Finley,CA,California,748.4,Lake,,,
31355,95436,Forestville,CA,California,104.8,Sonoma,,,
31356,95437,Fort Bragg,CA,California,58.7,Mendocino,,,
31357,95439,Fulton,CA,California,102.7,Sonoma,,,
31358,95441,Geyserville,CA,California,6.8,Sonoma,,,
31359,95442,Glen Ellen,CA,California,50.8,Sonoma,,,
